sentences	sensitiveAttr
<Cooperate_economically>Thailand,<Engage_in_diplomatic_cooperation>Vietnam,<Cooperate_economically>Myanmar,<Host_a_visit>Thailand,	<Thailand>
<Demand>Children_(Uganda),	<Armed_Rebel_(Ukraine)>
<Arrest_detain_or_charge_with_legal_action>Moazzam_Begg,<Attempt_to_assassinate>Kim_Jong-Un,<Arrest_detain_or_charge_with_legal_action>Citizen_(India),	<Lawyer/Attorney_(Uganda)>
<Praise_or_endorse>Imran_Khan,	<Government_(Pakistan)>
<Use_unconventional_violence>Military_(South_Sudan),	<Myanmar>
<Host_a_visit>Prayuth_Chan-ocha,<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Vietnam,<Arrest_detain_or_charge_with_legal_action>Women_(China),<Engage_in_diplomatic_cooperation>Kazakhstan,<Host_a_visit>Head_of_Government_(Egypt),<Make_an_appeal_or_request>Angola,<Express_intent_to_cooperate>Kazakhstan,<Praise_or_endorse>Cambodia,<Host_a_visit>Abdel_Fattah_Al-Sisi,<Host_a_visit>Sheikh_Hasina_Wajed,<Demonstrate_military_or_police_power>Japan,<Express_intent_to_meet_or_negotiate>Xi_Jinping,<Make_an_appeal_or_request>Businessperson_(Taiwan),<Sign_formal_agreement>Abdel_Fattah_Al-Sisi,<Arrest_detain_or_charge_with_legal_action>Women_(Australia),<Arrest_detain_or_charge_with_legal_action>Businessperson_(China),<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Thailand,<Criticize_or_denounce>Philippines,<Engage_in_diplomatic_cooperation>South_Africa,<Host_a_visit>Foreign_Affairs_(United_States),<Praise_or_endorse>Abdel_Fattah_Al-Sisi,<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Iran,	<Afghanistan>
<Make_an_appeal_or_request>Japan,	<South_Korea>
<Mobilize_or_increase_armed_forces>Iraq,	<Iran>
<Demonstrate_or_rally>Government_(Belgium),	<Ethiopia>
<Express_intent_to_cooperate>Government_(Botswana),	<Militant_(Yemen)>
<Appeal_for_change_in_leadership>Ministry_(Croatia),	<Haider_Al-Abadi>
<Accuse_of_human_rights_abuses>Milos_Zeman,	<Ukrinform>
<Demand>Head_of_Government_(Germany),	<Member_of_Legislative_(Govt)_(Kenya)>
<Protest_violently_riot>Police_(Greece),	<Business_(Canada)>
<Criticize_or_denounce>Rashtriya_Swayamsevak_Sangh,<Express_intent_to_meet_or_negotiate>Justice_Department/Ministery_(India),<Demand>Akhilesh_Yadav,<Accuse>Naval_(Sri_Lanka),<Use_unconventional_violence>Military_Personnel_-_Special_(India),<fight_with_small_arms_and_light_weapons>Company_-_Owner_or_Operator_(India),	<Education_(Nigeria)>
<Use_unconventional_violence>Police_(Kenya),<Use_unconventional_violence>Kenya_Army,<Kill_by_physical_assault>Police_(Kenya),<Abduct_hijack_or_take_hostage>Businessperson_(Kenya),<Consult>Kimani_Wamatangi,	<Volvo>
<Yield>Police_(Namibia),	<Ruling_Party_(India)>
<Criticize_or_denounce>Court_Judge_(Nigeria),<Rally_opposition_against>Oluṣẹgun_Ọbasanjọ,<Make_an_appeal_or_request>Jonah_David_Jang,<Make_an_appeal_or_request>Member_of_the_Judiciary_(Nigeria),<Make_an_appeal_or_request>Daily_Trust,<Make_an_appeal_or_request>Nigerian_Governors_Forum,<Express_intent_to_cooperate>Planning_Commission_(Nigeria),<Make_an_appeal_or_request>Media_(Africa),<Accuse_of_human_rights_abuses>Oluṣẹgun_Ọbasanjọ,<Appeal_for_military_aid>Other_Authorities_/_Officials_(Nigeria),	<Employee_(Kuwait)>
<Make_pessimistic_comment>North_Korea,	<Cabinet_/_Council_of_Ministers_/_Advisors_(United_States)>
<Demand>North_Korea,	<Priest_(Uganda)>
<Conduct_strike_or_boycott>Government_(Sudan),	<Head_of_Government_(Germany)>
<Demand>Thailand,<Make_an_appeal_or_request>Gen_Prayut_Chan-o-cha,<Demand_humanitarian_aid>Military_(Thailand),	<Martin_McGuinness>
<Use_unconventional_violence>Sex_Trade_(Philippines),<Bring_lawsuit_against>Shrien_Dewani,	<Member_of_Parliament_(Ukraine)>
<Praise_or_endorse>Party_Member_(Taiwan),	<New_Zealand>
<Criticize_or_denounce>Other_Authorities_/_Officials_(Bahrain),	<Salvador_Sánchez_Cerén>
<Use_unconventional_violence>Iraq,	<Government_(Germany)>
<Use_unconventional_violence>Education_(Pakistan),	<Military_(Philippines)>
<Return_release_person(s)>Citizen_(Belarus),	<Chimed_Saikhanbileg>
<Praise_or_endorse>Presidential_Candidate_(Nigeria),	<Industry_(South_Africa)>
<Make_an_appeal_or_request>Citizen_(India),	<Medical_Personnel_(India)>
<Demand>Lateef_Fagbemi,	<Oversight_Court_(Nigeria)>
<Use_unconventional_violence>Citizen_(Australia),	<Head_of_Government_(Germany)>
<Consult>Alhaji_Lai_Mohammed,	<Government_(Bahamas)>
<Consult>North_Atlantic_Treaty_Organization,	<Member_of_Legislative_(Govt)_(Kenya)>
<Assassinate>Ibrahim_Hassan_Dankwambo,	<Imran_Khan>
<Make_an_appeal_or_request>Representatives_(International),	<Military_(Russia)>
<Make_a_visit>Kuwait,<Engage_in_symbolic_act>Head_of_Government_(Afghanistan),	<North_Korea>
<Accuse>Other_Authorities_/_Officials_(China),	<Military_Personnel_(Mali)>
<Cooperate_economically>Ethiopia,	<Legislature_(Turkey)>
<Make_a_visit>Kazakhstan,<Consult>Dmitry_Anatolyevich_Medvedev,	<Salvador_Sánchez_Cerén>
<Consult>Djoomart_Otorbaev,<Consult>Vnesheconombank,	<Arseniy_Yatsenyuk>
<Use_unconventional_violence>Men_(Mexico),	<Police_(Greece)>
<Accuse>Phelekezela_Mphoko,	<Yulia_Tymoshenko>
<Make_an_appeal_or_request>Ministry_(Iran),	<Provincial_Officials_(China)>
<Express_intent_to_meet_or_negotiate>Federica_Mogherini,	<Middle_East>
<Carry_out_suicide_bombing>France,	<Media_Personnel_(Pakistan)>
<Consult>Abdel_Fattah_Al-Sisi,	<Medical_Personnel_(Peru)>
<Express_intent_to_meet_or_negotiate>Japan,	<Iran>
<Host_a_visit>Amin_Makki_Madani,<Host_a_visit>Kyung-wha_Kang,<Consult>Head_of_Government_(Egypt),	<Al-Shabaab>
<Consult>Head_of_Government_(Latvia),	<Armed_Gang_(Egypt)>
<Consult>Antonis_Samaras,	<North_Atlantic_Treaty_Organization>
<Make_an_appeal_or_request>Military_(China),	<Civic_Group_(Croatia)>
<Consult>Sergey_Viktorovich_Lavrov,<Express_intent_to_meet_or_negotiate>John_Kerry,<Make_a_visit>Iraq,<Express_intent_to_meet_or_negotiate>Citizen_(Turkey),	<Foreign_Affairs_(Russia)>
<Host_a_visit>Xi_Jinping,	<Frank_Bainimarama>
<Provide_humanitarian_aid>Citizen_(India),	<Government_Affiliated_Bank_(Brazil)>
<Consult>Jens_Stoltenberg,	<Mob_(Kenya)>
<Express_intent_to_meet_or_negotiate>Paolo_Gentiloni,	<Armed_Band_(Lebanon)>
<Make_a_visit>Iraq,	<Haaretz>
<Make_optimistic_comment>Vietnam,<Make_a_visit>Foreign_Affairs_(Latvia),	<Armenia>
<Make_empathetic_comment>Akitaka_Saiki,	<South_Korea>
<Meet_at_a_'third'_location>Iraq,<Consult>Mohammad_Javad_Zarif,	<Foreign_Affairs_(India)>
<Meet_at_a_'third'_location>Central_Bank_of_Libya,<Praise_or_endorse>Angola,<Criticize_or_denounce>Malaysia,<Consult>Islam_Karimov,	<Angola>
<Praise_or_endorse>Ethiopia,	<Military_(France)>
<Engage_in_negotiation>Other_Authorities_/_Officials_(Mauritania),<Retreat_or_surrender_militarily>Afghanistan,<Use_conventional_military_force>Insurgent_(Algeria),<Arrest_detain_or_charge_with_legal_action>Citizen_(Belgium),	<Boko_Haram>
<Use_unconventional_violence>Citizen_(Namibia),	<Villager_(Hong_Kong)>
<Criticize_or_denounce>Guinea,	<City_Mayor_(Italy)>
<Use_conventional_military_force>Boko_Haram,<Praise_or_endorse>Company_-_Owner_or_Operator_(Nigeria),<Make_an_appeal_or_request>Member_of_the_Judiciary_(Nigeria),<Return_release_property>Citizen_(Nigeria),	<Medical_Personnel_(Nigeria)>
<Engage_in_negotiation>Pakistan_Tehreek-e-Insaf,<Use_conventional_military_force>Tehrik-i-Taliban_Pakistan,	<Activist_(United_States)>
<Accuse>Terrorist_Organization_(Syria),	<Armed_Rebel_(Syria)>
<Investigate>Citizen_(United_Arab_Emirates),<Defend_verbally>Citizen_(Australia),	<Other_Authorities_/_Officials_(Zimbabwe)>
<Yield>Citizen_(Kenya),	<James_Ongwae>
<Engage_in_diplomatic_cooperation>France,	<Court_Judge_(Mexico)>
<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Citizen_(Zambia),	<Freedom_Fighter_(Zambia)>
<Consult>Viktor_Orban,<Express_intent_to_meet_or_negotiate>Viktor_Orban,	<Mexico>
<Make_a_visit>Kuwait,<Consult>Sabah_Khaled_Al-Hamad_Al-Sabah,<Meet_at_a_'third'_location>Middle_East,<Praise_or_endorse>Iran,	<Iraq>
<Consult>Iran,<Make_a_visit>Iran,<Make_an_appeal_or_request>Head_of_Government_(Palestinian_Territory_Occupied),	<Israeli_Defense_Forces>
<Consult>Elmar_Brok,	<Business_(Bulgaria)>
<Sign_formal_agreement>Xi_Jinping,<Make_an_appeal_or_request>Abdel_Fattah_Al-Sisi,<Express_intent_to_meet_or_negotiate>National_Assembly_of_Kuwait,<Consult>Energy_Department/Ministry_(Egypt),	<Boko_Haram>
<Reject>International_Monetary_Fund,	<Coalition_of_the_Radical_Left>
<Engage_in_negotiation>Abdullah_Abdullah,	<Muhammadu_Buhari>
<Make_a_visit>North_Atlantic_Treaty_Organization,<Engage_in_negotiation>Poland,	<Verkhovna_Rada>
<Make_an_appeal_or_request>Other_Authorities_/_Officials_(Africa),	<Provincial_Officials_(China)>
<Praise_or_endorse>Head_of_Government_(Afghanistan),	<Air_Force_(Iraq)>
<Make_an_appeal_or_request>Citizen_(Sudan),	<Iran>
<Criticize_or_denounce>Other_Authorities_/_Officials_(Oman),	<China>
<Investigate>Senate_(United_Kingdom),	<Court_Judge_(Honduras)>
<Discuss_by_telephone>Foreign_Affairs_(Russia),	<John_Kerry>
<Make_an_appeal_or_request>Citizen_(Thailand),	<Labor_Union_(Canada)>
<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Government_(Syria),<Engage_in_negotiation>Lawmaker_(Japan),<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Government_(Pakistan),<Engage_in_diplomatic_cooperation>Middle_East,<Engage_in_diplomatic_cooperation>Morocco,<Host_a_visit>Wael_al-Halki,<Engage_in_diplomatic_cooperation>Oman,<Defend_verbally>Iraq,<Host_a_visit>International_Federation_of_Red_Cross_and_Red_Crescent_Societies,<Use_conventional_military_force>Iraq,	<Morteza_Sarmadi>
<Sign_formal_agreement>Iran,<Engage_in_diplomatic_cooperation>Iran,<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>International_Government_Organizations,<Coerce>Party_Member_(Iraq),<Consult>Chuck_Hagel,<Arrest_detain_or_charge_with_legal_action>Haider_Al-Abadi,	<National_Alliance_(Iraq)>
<Consult>Iran,	<Iran>
<fight_with_small_arms_and_light_weapons>Criminal_(Israel),	<Iran>
<Express_intent_to_cooperate>Government_(United_States),<Express_intent_to_settle_dispute>China,<Express_intent_to_cooperate_on_intelligence>South_Korea,	<China>
<Express_intent_to_meet_or_negotiate>Arseniy_Yatsenyuk,<Consult>Foreign_Affairs_(Georgia),	<North_Atlantic_Treaty_Organization>
<Make_pessimistic_comment>Citizen_(India),	<Tanzania>
<Consult>Raheel_Sharif,	<Lawmaker_(Turkey)>
<Express_intent_to_meet_or_negotiate>Sergey_Viktorovich_Lavrov,<Make_a_visit>South_Sudan,<Express_intent_to_meet_or_negotiate>Federica_Mogherini,<Express_intent_to_cooperate>Georgian_Party,	<Iran>
<Make_an_appeal_or_request>Citizen_(Nigeria),	<Government_(Nigeria)>
<Praise_or_endorse>Zambia_National_Broadcasting_Corporation,	<Oman>
<Grant_diplomatic_recognition>Bahamas,<Host_a_visit>François_Hollande,	<Government_(Nepal)>
<Engage_in_symbolic_act>Citizen_(North_Korea),	<North_Korea>
<Consult>Citizen_(Kenya),	<Environmentalist_(France)>
<Consult>Victor_Ponta,	<Romania>
<Meet_at_a_'third'_location>Oman,	<Pavel_Gubarev>
<Host_a_visit>Majid_Takht_Ravanchi,	<Nurse_(France)>
<Investigate>Ruben_Dario_Alzate,	<Police_(Australia)>
<Engage_in_negotiation>Iran,<Consult>Okada_Katsuya,	<Farm_Worker_(Nigeria)>
<Demand>Head_of_Government_(South_Korea),	<Military_Personnel_(Libya)>
<Criticize_or_denounce>Main_Opposition_(Syria),	<Villager_(Hong_Kong)>
<Make_an_appeal_or_request>Federal_Judge_(Argentina),	<Criminal_(Argentina)>
<Consult>Pope_Francis,	<Government_(Jamaica)>
<Return_release_person(s)>Children_(Germany),	<Evangelos_Venizelos>
<Consult>Lawyer/Attorney_(Dominican_Republic),	<Villager_(Philippines)>
<Make_an_appeal_or_request>State_Security_Court_(Jordan),	<City_Mayor_(Ukraine)>
<Ease_administrative_sanctions>Uhuru_Muigai_Kenyatta,	<Uhuru>
<Make_an_appeal_or_request>Other_Authorities_/_Officials_(Turkey),	<Efkan_Ala>
<Appeal_for_intelligence>Police_(Uganda),	<Kivutha_Kibwana>
<Praise_or_endorse>Victor_Ponta,	<Rights_Activist_(Kenya)>
<Consult>Governor_(Russia),	<Benazir_Bhutto>
<Return_release_person(s)>Fishermen_(India),	<Malawi>
<Criticize_or_denounce>Mahinda_Rajapaksa,	<Mahinda_Rajapaksa>
<Express_intent_to_cooperate>Civil_Servant_(Malawi),	<Fidesz>
<Arrest_detain_or_charge_with_legal_action>Men_(Indonesia),<Express_intent_to_cooperate>Thailand,	<Armed_Rebel_(Ukraine)>
<Sign_formal_agreement>China,	<Afghanistan>
<Praise_or_endorse>Iraq,	<Iran>
<Consult>Head_of_Government_(India),	<Fidesz>
<Accuse>Iran,	<John_Kerry>
<Make_optimistic_comment>Member_of_Parliament_(Australia),	<Bhupinder_Singh_Hooda>
<Express_intent_to_meet_or_negotiate>Wael_al-Halki,	<Iran>
<Express_intent_to_meet_or_negotiate>Citizen_(India),	<Head_of_Government_(India)>
<Give_ultimatum>Oluṣẹgun_Ọbasanjọ,	<Cristina_Fernández_de_Kirchner>
<fight_with_small_arms_and_light_weapons>Fishermen_(India),	<South_Sudan>
<fight_with_small_arms_and_light_weapons>Police_(South_Africa),	<Businessperson_(Turkey)>
<Consult>Tamar_Beruchashvili,	<Rights_Activist_(Kenya)>
<Arrest_detain_or_charge_with_legal_action>Criminal_(Mexico),	<Indigenous_People_(India)>
<Consult>Foreign_Affairs_(Belgium),	<United_Arab_Emirates>
<Use_unconventional_violence>Military_(Philippines),	<Lawyer/Attorney_(Australia)>
<Use_unconventional_violence>Employee_(Afghanistan),<Use_unconventional_violence>Afghanistan,	<Government_Official_(Russia)>
<Express_intent_to_cooperate_militarily>Military_(Mali),	<Military_(Central_African_Republic)>
<Praise_or_endorse>Terrorist_Organization_(Syria),	<Romania>
<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Philippines,	<Criminal_(Philippines)>
<Use_conventional_military_force>Children_(South_Sudan),	<Imad_Mugniyah>
<Use_conventional_military_force>Cambodia,	<Head_of_Government_(Latvia)>
<Use_conventional_military_force>Armed_Rebel_(Ireland),	<Afghanistan>
<Use_conventional_military_force>Women_(Argentina),	<Uhuru>
<Praise_or_endorse>Refugee_(Philippines),	<Philippines>
<Use_conventional_military_force>Insurgent_(Afghanistan),	<Media_(Romania)>
<Praise_or_endorse>Iran,	<Government_(Sudan)>
<Make_a_visit>China,	<Jan_Kohout>
<Engage_in_negotiation>Supreme_Electoral_Court,	<Fumio_Kishida>
<Make_an_appeal_or_request>Veterans_(Croatia),	<Political_Parties_(Fiji)>
<Make_an_appeal_or_request>Citizen_(Nigeria),	<Other_Authorities_/_Officials_(Nigeria)>
<Consult>Justice_Department/Ministery_(Romania),	<Dimitrios_Avramopoulos>
<Praise_or_endorse>Staffan_de_Mistura,	<Chuck_Hagel>
<Complain_officially>Cho_Hyun-ah,	<South_Korea>
<Threaten>Citizen_(Tanzania),	<Barack_Obama>
<Praise_or_endorse>Foreign_Affairs_(Yemen),	<Air_Force_(Iraq)>
<Cooperate_economically>Laos,<Cooperate_economically>Thailand,	<Police_(United_States)>
<Consult>Lawmaker_(Lebanon),	<Iran>
<Engage_in_negotiation>Royal_Administration_(Saudi_Arabia),	<Simon_Khaya_Moyo>
<Make_optimistic_comment>Legislature_(Pakistan),	<Government_(Nigeria)>
<Forgive>Protester_(Thailand),	<Liberal_Party_(Canada)>
<Consult>Antonis_Samaras,	<Other_Authorities_/_Officials_(Egypt)>
<Host_a_visit>John_Kerry,<Provide_aid>Afghanistan,<Consult>John_Kerry,<Consult>Mevlut_Cavusoglu,	<Military_(Russia)>
<Criticize_or_denounce>South_Korea,<Criticize_or_denounce>Barack_Obama,<Make_an_appeal_or_request>UN_Security_Council,	<South_Korea>
<Consult>Daily_Trust,	<Other_Authorities_/_Officials_(Russia)>
<Criticize_or_denounce>Court_Judge_(Nigeria),	<Sule_Lamido>
<Host_a_visit>Shura_Council,	<Poland>
<Criticize_or_denounce>Citizen_(India),	<Muhammadu_Buhari>
<Express_intent_to_meet_or_negotiate>Citizen_(India),	<Revolutionary_Socialist_Party>
<Consult>Information_Ministry_(Iran),	<Muhammadu_Buhari>
<Arrest_detain_or_charge_with_legal_action>Military_(China),	<Provincial_Officials_(China)>
<Engage_in_negotiation>France,	<Mohamed_Ould_Abdel_Aziz>
<Express_intent_to_cooperate>International_Monetary_Fund,	<Party_Member_(Iraq)>
<Arrest_detain_or_charge_with_legal_action>Citizen_(Turkey),	<Hezbollah>
<Consult>Asad_Umar,	<Imran_Khan>
<Make_an_appeal_or_request>Court_Judge_(Zambia),	<Guy_Scott>
<Make_optimistic_comment>South_Africa,	<Military_Personnel_-_Special_(Afghanistan)>
<Discuss_by_telephone>Sergey_Viktorovich_Lavrov,	<Legislature_(Libya)>
<Provide_aid>Children_(Philippines),<Host_a_visit>Pope_Francis,<Arrest_detain_or_charge_with_legal_action>Andal_Ampatuan_Sr,	<China>
<Make_a_visit>Oman,<Express_intent_to_cooperate_economically>Qatar,	<Kazakhstan>
<Coerce>Citizen_(Australia),<Investigate>Women_(Australia),<Make_an_appeal_or_request>Criminal_(Australia),	<Sue-Ellen_Kovack>
<Arrest_detain_or_charge_with_legal_action>Criminal_(Egypt),	<Agence_France-Presse>
<Arrest_detain_or_charge_with_legal_action>Indigenous_People_(Ethiopia),	<South_Sudan>
<Consult>Protester_(Hong_Kong),<Make_an_appeal_or_request>Protester_(Hong_Kong),	<Protester_(Hong_Kong)>
<Use_conventional_military_force>Citizen_(Indonesia),<Engage_in_material_cooperation>Citizen_(Indonesia),	<New_Zealand>
<Arrest_detain_or_charge_with_legal_action>Men_(United_States),	<Republican_People's_Party>
<Engage_in_negotiation>Uhuru_Muigai_Kenyatta,<Arrest_detain_or_charge_with_legal_action>Employee_(Kenya),<Use_conventional_military_force>Citizen_(Kenya),<Accuse>Citizen_(Kenya),	<Immigrants_(Ethiopia)>
<Arrest_detain_or_charge_with_legal_action>Men_(Mexico),	<Medical_Personnel_(Peru)>
<Confiscate_property>Citizen_(South_Korea),	<Student_(South_Korea)>
<Return_release_person(s)>Refugee_(Tanzania),<Arrest_detain_or_charge_with_legal_action>Criminal_(Tanzania),<Arrest_detain_or_charge_with_legal_action>Citizen_(Tanzania),	<Immigrants_(Sudan)>
<Arrest_detain_or_charge_with_legal_action>Citizen_(Australia),	<Volvo>
<Express_intent_to_meet_or_negotiate>Bolivia,<Express_intent_to_meet_or_negotiate>Philippines,	<South_Korea>
<Engage_in_symbolic_act>Xi_Jinping,	<Insurgent_(Thailand)>
<Sign_formal_agreement>Congress_(Argentina),	<Pavel_Gubarev>
<Demonstrate_or_rally>Barack_Obama,	<Islamic_(India)>
<Engage_in_material_cooperation>Student_(Hong_Kong),<Engage_in_diplomatic_cooperation>Student_(Hong_Kong),	<China>
<Protest_violently_riot>Police_(Yemen),	<Sikh_(India)>
<Return_release_person(s)>Military_(Lebanon),	<Abdel_Fattah_Al-Sisi>
<Sign_formal_agreement>Iran,	<Security_Council_(Russia)>
<Consult>Head_of_Government_(Ecuador),	<Mexico>
<Consult>Barack_Obama,	<City_Mayor_(Indonesia)>
<Reject_proposal_to_meet_discuss_or_negotiate>Afghanistan,	<Indigenous_People_(Nigeria)>
<Discuss_by_telephone>Julie_Bishop,	<Foreign_Affairs_(Russia)>
<Express_intent_to_meet_or_negotiate>Angola,	<Business_(Bahrain)>
<Host_a_visit>Defense_/_Security_Ministry_(Spain),	<Nicos_Anastasiades>
<Accuse>Government_(Nigeria),<Make_an_appeal_or_request>Citizen_(Nigeria),	<Government_(Nigeria)>
<Express_intent_to_meet_or_negotiate>Umar_al_Bashir,<Consult>Mevlut_Cavusoglu,<Meet_at_a_'third'_location>Cabinet_/_Council_of_Ministers_/_Advisors_(United_States),<Consult>Paolo_Gentiloni,	<ITAR_TASS>
<Consult>Ishaq_Dar,	<Ivan_Gasparovic>
<Criticize_or_denounce>Citizen_(India),	<Raj_Thackeray>
<Host_a_visit>Malawi,<Engage_in_diplomatic_cooperation>South_Sudan,<Provide_economic_aid>Hakainde_Hichilema,	<China>
<Sign_formal_agreement>New_Zealand,<Make_an_appeal_or_request>Japan,<Arrest_detain_or_charge_with_legal_action>Citizen_(South_Korea),<Express_intent_to_cooperate>China,<Express_intent_to_cooperate_on_intelligence>Japan,<Express_intent_to_meet_or_negotiate>Vietnam,<Express_intent_to_meet_or_negotiate>Association_of_Southeast_Asian_Nations,<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Japan,	<North_Korea>
<Sign_formal_agreement>Sudan,	<Riek_Machar>
<Praise_or_endorse>Barack_Obama,	<United_States_Senate>
<Increase_military_alert_status>Iran,	<Tahirul_Qadri>
<Engage_in_symbolic_act>Citizen_(Yemen),	<Nigerian_Bar_Association>
<Arrest_detain_or_charge_with_legal_action>Amin_Makki_Madani,<Accuse>South_Sudan,<Demand>UN_Security_Council,	<Benazir_Bhutto>
<Make_optimistic_comment>Head_of_Government_(China),<Praise_or_endorse>Algirdas_Butkevičius,	<Julie_Bishop>
<Meet_at_a_'third'_location>Tatarstan,<Engage_in_diplomatic_cooperation>Afghanistan,	<Turkish_Airlines>
<Arrest_detain_or_charge_with_legal_action>Men_(Russia),	<United_Progressive_Alliance>
<Acknowledge_or_claim_responsibility>Education_(Pakistan),<Use_conventional_military_force>Education_(Pakistan),	<Australia_Greens>
<Express_intent_to_meet_or_negotiate>Hun_Sen,<Engage_in_symbolic_act>Citizen_(Thailand),<Praise_or_endorse>Malaysia,<Cooperate_economically>Laos,<Sign_formal_agreement>China,<Provide_humanitarian_aid>Citizen_(Thailand),<Praise_or_endorse>Farm_Worker_(Thailand),	<Cambodia>
<Use_unconventional_violence>Men_(India),	<Cristina_Fernández_de_Kirchner>
<Criticize_or_denounce>Benjamin_Netanyahu,	<Treasury/Finance_Ministry_(Czech_Republic)>
